template_code,retro_template,template_hash,classification,library_occurence,reaction_id,name,source_file,source_line,confidence,needs_review,has_generic_group,generic_resolution_status,aizynthfinder_ready,conditions,raw_reaction_smiles,forward_smarts
105,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#6]=[#6](-[#17])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#6](-[#9])(-[#9])-[#9]):[#6]:[#6]:1,a9f5c2be67ca5994639ffa78973c91810f7271b5830081f23223f50f20bd0549,chalcone_synthesis,1,LIT_0101_v01,图6.2 alpha-卤代苯乙烯与芳醛合成反式查耳酮,26-06-26 黄酮化合物的合成.md,29,0.95,False,False,not_generic,True,"图6.1 Claisen-Schmidt反应合成查耳酮（两个苯环均可以有任意位点取代基，反应条件为酸或碱） 黄丹等在超声波条件下对查耳酮的合成进行了研究，结果表明该方法操作简单，反应速度快，产率高。在微波辐射下进行羟醛缩合反应，不仅可以提高产品收率，而且可以极大地缩短反应时间。 alpha-卤代苯乙烯在路易斯酸的催化下，与芳香醛室温发生类似羟醛缩合的反应，选择性地生成反式查耳酮(图6.2)。 - 反应条件：1. Lewis acid, rt, 24 h; 2. Et3N, CH2Cl2, 30 min",C=C(Cl)c1ccccc1.O=Cc1ccc(C(F)(F)F)cc1>>c1ccccc1C=CC(=C)c2ccccc2,[#6]=[#6](-[#17])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#6](-[#9])(-[#9])-[#9]):[#6]:[#6]:1>>[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1
106,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#6]=[#6](-[#17])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#7+](=[#8])-[#8-]):[#6]:[#6]:1,f6516d2963bcd5ec45e12f5c9ec51fcaebff8037f0aebafafa7b18985e39c561,chalcone_synthesis,1,LIT_0101_v02,图6.2 alpha-卤代苯乙烯与芳醛合成反式查耳酮,26-06-26 黄酮化合物的合成.md,29,0.95,False,False,not_generic,True,"图6.1 Claisen-Schmidt反应合成查耳酮（两个苯环均可以有任意位点取代基，反应条件为酸或碱） 黄丹等在超声波条件下对查耳酮的合成进行了研究，结果表明该方法操作简单，反应速度快，产率高。在微波辐射下进行羟醛缩合反应，不仅可以提高产品收率，而且可以极大地缩短反应时间。 alpha-卤代苯乙烯在路易斯酸的催化下，与芳香醛室温发生类似羟醛缩合的反应，选择性地生成反式查耳酮(图6.2)。 - 反应条件：1. Lewis acid, rt, 24 h; 2. Et3N, CH2Cl2, 30 min",C=C(Cl)c1ccccc1.O=Cc1ccc([N+](=O)[O-])cc1>>c1ccccc1C=CC(=C)c2ccccc2,[#6]=[#6](-[#17])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#7+](=[#8])-[#8-]):[#6]:[#6]:1>>[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1
107,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#6]=[#6](-[#17])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#6]-[#6]1:[#6]:[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:1,9f67df2a1d756e058d0efdaadc5d4877a224da1bc7641a34ed7ad0f47ff62b1e,chalcone_synthesis,1,LIT_0101_v03,图6.2 alpha-卤代苯乙烯与芳醛合成反式查耳酮,26-06-26 黄酮化合物的合成.md,29,0.95,False,False,not_generic,True,"图6.1 Claisen-Schmidt反应合成查耳酮（两个苯环均可以有任意位点取代基，反应条件为酸或碱） 黄丹等在超声波条件下对查耳酮的合成进行了研究，结果表明该方法操作简单，反应速度快，产率高。在微波辐射下进行羟醛缩合反应，不仅可以提高产品收率，而且可以极大地缩短反应时间。 alpha-卤代苯乙烯在路易斯酸的催化下，与芳香醛室温发生类似羟醛缩合的反应，选择性地生成反式查耳酮(图6.2)。 - 反应条件：1. Lewis acid, rt, 24 h; 2. Et3N, CH2Cl2, 30 min",C=C(Cl)c1ccccc1.Cc1ccc(C=O)cc1>>c1ccccc1C=CC(=C)c2ccccc2,[#6]=[#6](-[#17])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#6]-[#6]1:[#6]:[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:1>>[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1
108,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#6]=[#6](-[#35])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#6](-[#9])(-[#9])-[#9]):[#6]:[#6]:1,d7d0da31deb19b753ca6727054200d470ea6b9db5a37e7b977f2cca26cdcb651,chalcone_synthesis,1,LIT_0101_v04,图6.2 alpha-卤代苯乙烯与芳醛合成反式查耳酮,26-06-26 黄酮化合物的合成.md,29,0.95,False,False,not_generic,True,"图6.1 Claisen-Schmidt反应合成查耳酮（两个苯环均可以有任意位点取代基，反应条件为酸或碱） 黄丹等在超声波条件下对查耳酮的合成进行了研究，结果表明该方法操作简单，反应速度快，产率高。在微波辐射下进行羟醛缩合反应，不仅可以提高产品收率，而且可以极大地缩短反应时间。 alpha-卤代苯乙烯在路易斯酸的催化下，与芳香醛室温发生类似羟醛缩合的反应，选择性地生成反式查耳酮(图6.2)。 - 反应条件：1. Lewis acid, rt, 24 h; 2. Et3N, CH2Cl2, 30 min",C=C(Br)c1ccccc1.O=Cc1ccc(C(F)(F)F)cc1>>c1ccccc1C=CC(=C)c2ccccc2,[#6]=[#6](-[#35])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#6](-[#9])(-[#9])-[#9]):[#6]:[#6]:1>>[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1
109,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#6]=[#6](-[#35])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#7+](=[#8])-[#8-]):[#6]:[#6]:1,40176da00c9e0156e7f16742117df45fcd28e9e82444f7989a6925b9e0572611,chalcone_synthesis,1,LIT_0101_v05,图6.2 alpha-卤代苯乙烯与芳醛合成反式查耳酮,26-06-26 黄酮化合物的合成.md,29,0.95,False,False,not_generic,True,"图6.1 Claisen-Schmidt反应合成查耳酮（两个苯环均可以有任意位点取代基，反应条件为酸或碱） 黄丹等在超声波条件下对查耳酮的合成进行了研究，结果表明该方法操作简单，反应速度快，产率高。在微波辐射下进行羟醛缩合反应，不仅可以提高产品收率，而且可以极大地缩短反应时间。 alpha-卤代苯乙烯在路易斯酸的催化下，与芳香醛室温发生类似羟醛缩合的反应，选择性地生成反式查耳酮(图6.2)。 - 反应条件：1. Lewis acid, rt, 24 h; 2. Et3N, CH2Cl2, 30 min",C=C(Br)c1ccccc1.O=Cc1ccc([N+](=O)[O-])cc1>>c1ccccc1C=CC(=C)c2ccccc2,[#6]=[#6](-[#35])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#7+](=[#8])-[#8-]):[#6]:[#6]:1>>[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1
110,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#6]=[#6](-[#35])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#6]-[#6]1:[#6]:[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:1,6b5fc11b666d6b17ee0dcb0fe2b65d0c6e26e13ab614a91fcde842723937ba30,chalcone_synthesis,1,LIT_0101_v06,图6.2 alpha-卤代苯乙烯与芳醛合成反式查耳酮,26-06-26 黄酮化合物的合成.md,29,0.95,False,False,not_generic,True,"图6.1 Claisen-Schmidt反应合成查耳酮（两个苯环均可以有任意位点取代基，反应条件为酸或碱） 黄丹等在超声波条件下对查耳酮的合成进行了研究，结果表明该方法操作简单，反应速度快，产率高。在微波辐射下进行羟醛缩合反应，不仅可以提高产品收率，而且可以极大地缩短反应时间。 alpha-卤代苯乙烯在路易斯酸的催化下，与芳香醛室温发生类似羟醛缩合的反应，选择性地生成反式查耳酮(图6.2)。 - 反应条件：1. Lewis acid, rt, 24 h; 2. Et3N, CH2Cl2, 30 min",C=C(Br)c1ccccc1.Cc1ccc(C=O)cc1>>c1ccccc1C=CC(=C)c2ccccc2,[#6]=[#6](-[#35])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#6]-[#6]1:[#6]:[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:1>>[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1
111,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#6]=[#6](-[#53])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#6](-[#9])(-[#9])-[#9]):[#6]:[#6]:1,e9b4fb1045a14267207efda83286023b242bb2f77e7611bb0358bb0d760dda9b,chalcone_synthesis,1,LIT_0101_v07,图6.2 alpha-卤代苯乙烯与芳醛合成反式查耳酮,26-06-26 黄酮化合物的合成.md,29,0.95,False,False,not_generic,True,"图6.1 Claisen-Schmidt反应合成查耳酮（两个苯环均可以有任意位点取代基，反应条件为酸或碱） 黄丹等在超声波条件下对查耳酮的合成进行了研究，结果表明该方法操作简单，反应速度快，产率高。在微波辐射下进行羟醛缩合反应，不仅可以提高产品收率，而且可以极大地缩短反应时间。 alpha-卤代苯乙烯在路易斯酸的催化下，与芳香醛室温发生类似羟醛缩合的反应，选择性地生成反式查耳酮(图6.2)。 - 反应条件：1. Lewis acid, rt, 24 h; 2. Et3N, CH2Cl2, 30 min",C=C(I)c1ccccc1.O=Cc1ccc(C(F)(F)F)cc1>>c1ccccc1C=CC(=C)c2ccccc2,[#6]=[#6](-[#53])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#6](-[#9])(-[#9])-[#9]):[#6]:[#6]:1>>[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1
112,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#6]=[#6](-[#53])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#7+](=[#8])-[#8-]):[#6]:[#6]:1,faf8895996713b33adcc9a250c39e83b7eaf024b3c32dc763a1269b2067f9d36,chalcone_synthesis,1,LIT_0101_v08,图6.2 alpha-卤代苯乙烯与芳醛合成反式查耳酮,26-06-26 黄酮化合物的合成.md,29,0.95,False,False,not_generic,True,"图6.1 Claisen-Schmidt反应合成查耳酮（两个苯环均可以有任意位点取代基，反应条件为酸或碱） 黄丹等在超声波条件下对查耳酮的合成进行了研究，结果表明该方法操作简单，反应速度快，产率高。在微波辐射下进行羟醛缩合反应，不仅可以提高产品收率，而且可以极大地缩短反应时间。 alpha-卤代苯乙烯在路易斯酸的催化下，与芳香醛室温发生类似羟醛缩合的反应，选择性地生成反式查耳酮(图6.2)。 - 反应条件：1. Lewis acid, rt, 24 h; 2. Et3N, CH2Cl2, 30 min",C=C(I)c1ccccc1.O=Cc1ccc([N+](=O)[O-])cc1>>c1ccccc1C=CC(=C)c2ccccc2,[#6]=[#6](-[#53])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#7+](=[#8])-[#8-]):[#6]:[#6]:1>>[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1
113,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#6]=[#6](-[#53])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#6]-[#6]1:[#6]:[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:1,34457218912410f66713a5a36ab36e4085dec887dd8c4e09b2947db07af140e0,chalcone_synthesis,1,LIT_0101_v09,图6.2 alpha-卤代苯乙烯与芳醛合成反式查耳酮,26-06-26 黄酮化合物的合成.md,29,0.95,False,False,not_generic,True,"图6.1 Claisen-Schmidt反应合成查耳酮（两个苯环均可以有任意位点取代基，反应条件为酸或碱） 黄丹等在超声波条件下对查耳酮的合成进行了研究，结果表明该方法操作简单，反应速度快，产率高。在微波辐射下进行羟醛缩合反应，不仅可以提高产品收率，而且可以极大地缩短反应时间。 alpha-卤代苯乙烯在路易斯酸的催化下，与芳香醛室温发生类似羟醛缩合的反应，选择性地生成反式查耳酮(图6.2)。 - 反应条件：1. Lewis acid, rt, 24 h; 2. Et3N, CH2Cl2, 30 min",C=C(I)c1ccccc1.Cc1ccc(C=O)cc1>>c1ccccc1C=CC(=C)c2ccccc2,[#6]=[#6](-[#53])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#6]-[#6]1:[#6]:[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:1>>[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1
114,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#6]=[#6](-[#17])-[#6]1:[#6]:[#6]:[#6](-[#6]):[#6]:[#6]:1.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#6](-[#9])(-[#9])-[#9]):[#6]:[#6]:1,6baf5f2cbd501c4f43fd7ce6c638306fdfcf0e8b3307080c3dc1c376a0ba258e,chalcone_synthesis,1,LIT_0101_v10,图6.2 alpha-卤代苯乙烯与芳醛合成反式查耳酮,26-06-26 黄酮化合物的合成.md,29,0.95,False,False,not_generic,True,"图6.1 Claisen-Schmidt反应合成查耳酮（两个苯环均可以有任意位点取代基，反应条件为酸或碱） 黄丹等在超声波条件下对查耳酮的合成进行了研究，结果表明该方法操作简单，反应速度快，产率高。在微波辐射下进行羟醛缩合反应，不仅可以提高产品收率，而且可以极大地缩短反应时间。 alpha-卤代苯乙烯在路易斯酸的催化下，与芳香醛室温发生类似羟醛缩合的反应，选择性地生成反式查耳酮(图6.2)。 - 反应条件：1. Lewis acid, rt, 24 h; 2. Et3N, CH2Cl2, 30 min",C=C(Cl)c1ccc(C)cc1.O=Cc1ccc(C(F)(F)F)cc1>>c1ccccc1C=CC(=C)c2ccccc2,[#6]=[#6](-[#17])-[#6]1:[#6]:[#6]:[#6](-[#6]):[#6]:[#6]:1.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#6](-[#9])(-[#9])-[#9]):[#6]:[#6]:1>>[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1
115,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#6]=[#6](-[#17])-[#6]1:[#6]:[#6]:[#6](-[#6]):[#6]:[#6]:1.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#7+](=[#8])-[#8-]):[#6]:[#6]:1,1ed6e7fb0886ab3fa8fd1415c34cd22a3bfdc4bf6d0826b7bd1c16def7f13312,chalcone_synthesis,1,LIT_0101_v11,图6.2 alpha-卤代苯乙烯与芳醛合成反式查耳酮,26-06-26 黄酮化合物的合成.md,29,0.95,False,False,not_generic,True,"图6.1 Claisen-Schmidt反应合成查耳酮（两个苯环均可以有任意位点取代基，反应条件为酸或碱） 黄丹等在超声波条件下对查耳酮的合成进行了研究，结果表明该方法操作简单，反应速度快，产率高。在微波辐射下进行羟醛缩合反应，不仅可以提高产品收率，而且可以极大地缩短反应时间。 alpha-卤代苯乙烯在路易斯酸的催化下，与芳香醛室温发生类似羟醛缩合的反应，选择性地生成反式查耳酮(图6.2)。 - 反应条件：1. Lewis acid, rt, 24 h; 2. Et3N, CH2Cl2, 30 min",C=C(Cl)c1ccc(C)cc1.O=Cc1ccc([N+](=O)[O-])cc1>>c1ccccc1C=CC(=C)c2ccccc2,[#6]=[#6](-[#17])-[#6]1:[#6]:[#6]:[#6](-[#6]):[#6]:[#6]:1.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#7+](=[#8])-[#8-]):[#6]:[#6]:1>>[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1
116,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#6]=[#6](-[#17])-[#6]1:[#6]:[#6]:[#6](-[#6]):[#6]:[#6]:1.[#6]-[#6]1:[#6]:[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:1,9befdd9b033e98338e4ec546bd8b12082f54ab448c662293ce77d22d3c659621,chalcone_synthesis,1,LIT_0101_v12,图6.2 alpha-卤代苯乙烯与芳醛合成反式查耳酮,26-06-26 黄酮化合物的合成.md,29,0.95,False,False,not_generic,True,"图6.1 Claisen-Schmidt反应合成查耳酮（两个苯环均可以有任意位点取代基，反应条件为酸或碱） 黄丹等在超声波条件下对查耳酮的合成进行了研究，结果表明该方法操作简单，反应速度快，产率高。在微波辐射下进行羟醛缩合反应，不仅可以提高产品收率，而且可以极大地缩短反应时间。 alpha-卤代苯乙烯在路易斯酸的催化下，与芳香醛室温发生类似羟醛缩合的反应，选择性地生成反式查耳酮(图6.2)。 - 反应条件：1. Lewis acid, rt, 24 h; 2. Et3N, CH2Cl2, 30 min",C=C(Cl)c1ccc(C)cc1.Cc1ccc(C=O)cc1>>c1ccccc1C=CC(=C)c2ccccc2,[#6]=[#6](-[#17])-[#6]1:[#6]:[#6]:[#6](-[#6]):[#6]:[#6]:1.[#6]-[#6]1:[#6]:[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:1>>[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1
117,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#6]=[#6](-[#35])-[#6]1:[#6]:[#6]:[#6](-[#6]):[#6]:[#6]:1.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#6](-[#9])(-[#9])-[#9]):[#6]:[#6]:1,89b185e051015a16bab7f47e6e449d2af3ad4d3700ef534eb82bece5aa3d5aa1,chalcone_synthesis,1,LIT_0101_v13,图6.2 alpha-卤代苯乙烯与芳醛合成反式查耳酮,26-06-26 黄酮化合物的合成.md,29,0.95,False,False,not_generic,True,"图6.1 Claisen-Schmidt反应合成查耳酮（两个苯环均可以有任意位点取代基，反应条件为酸或碱） 黄丹等在超声波条件下对查耳酮的合成进行了研究，结果表明该方法操作简单，反应速度快，产率高。在微波辐射下进行羟醛缩合反应，不仅可以提高产品收率，而且可以极大地缩短反应时间。 alpha-卤代苯乙烯在路易斯酸的催化下，与芳香醛室温发生类似羟醛缩合的反应，选择性地生成反式查耳酮(图6.2)。 - 反应条件：1. Lewis acid, rt, 24 h; 2. Et3N, CH2Cl2, 30 min",C=C(Br)c1ccc(C)cc1.O=Cc1ccc(C(F)(F)F)cc1>>c1ccccc1C=CC(=C)c2ccccc2,[#6]=[#6](-[#35])-[#6]1:[#6]:[#6]:[#6](-[#6]):[#6]:[#6]:1.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#6](-[#9])(-[#9])-[#9]):[#6]:[#6]:1>>[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1
118,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#6]=[#6](-[#35])-[#6]1:[#6]:[#6]:[#6](-[#6]):[#6]:[#6]:1.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#7+](=[#8])-[#8-]):[#6]:[#6]:1,6e8462cb2c43c50107f9ac11c8655d6b655cfb0bdf9bfa1a6f47b49b3bd73891,chalcone_synthesis,1,LIT_0101_v14,图6.2 alpha-卤代苯乙烯与芳醛合成反式查耳酮,26-06-26 黄酮化合物的合成.md,29,0.95,False,False,not_generic,True,"图6.1 Claisen-Schmidt反应合成查耳酮（两个苯环均可以有任意位点取代基，反应条件为酸或碱） 黄丹等在超声波条件下对查耳酮的合成进行了研究，结果表明该方法操作简单，反应速度快，产率高。在微波辐射下进行羟醛缩合反应，不仅可以提高产品收率，而且可以极大地缩短反应时间。 alpha-卤代苯乙烯在路易斯酸的催化下，与芳香醛室温发生类似羟醛缩合的反应，选择性地生成反式查耳酮(图6.2)。 - 反应条件：1. Lewis acid, rt, 24 h; 2. Et3N, CH2Cl2, 30 min",C=C(Br)c1ccc(C)cc1.O=Cc1ccc([N+](=O)[O-])cc1>>c1ccccc1C=CC(=C)c2ccccc2,[#6]=[#6](-[#35])-[#6]1:[#6]:[#6]:[#6](-[#6]):[#6]:[#6]:1.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#7+](=[#8])-[#8-]):[#6]:[#6]:1>>[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1
119,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#6]=[#6](-[#35])-[#6]1:[#6]:[#6]:[#6](-[#6]):[#6]:[#6]:1.[#6]-[#6]1:[#6]:[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:1,8f0ef607d453b35abef61f68e310909ba82c4598f967de531649a24fc67967ec,chalcone_synthesis,1,LIT_0101_v15,图6.2 alpha-卤代苯乙烯与芳醛合成反式查耳酮,26-06-26 黄酮化合物的合成.md,29,0.95,False,False,not_generic,True,"图6.1 Claisen-Schmidt反应合成查耳酮（两个苯环均可以有任意位点取代基，反应条件为酸或碱） 黄丹等在超声波条件下对查耳酮的合成进行了研究，结果表明该方法操作简单，反应速度快，产率高。在微波辐射下进行羟醛缩合反应，不仅可以提高产品收率，而且可以极大地缩短反应时间。 alpha-卤代苯乙烯在路易斯酸的催化下，与芳香醛室温发生类似羟醛缩合的反应，选择性地生成反式查耳酮(图6.2)。 - 反应条件：1. Lewis acid, rt, 24 h; 2. Et3N, CH2Cl2, 30 min",C=C(Br)c1ccc(C)cc1.Cc1ccc(C=O)cc1>>c1ccccc1C=CC(=C)c2ccccc2,[#6]=[#6](-[#35])-[#6]1:[#6]:[#6]:[#6](-[#6]):[#6]:[#6]:1.[#6]-[#6]1:[#6]:[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:1>>[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1
120,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#6]=[#6](-[#53])-[#6]1:[#6]:[#6]:[#6](-[#6]):[#6]:[#6]:1.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#6](-[#9])(-[#9])-[#9]):[#6]:[#6]:1,87c7e23101324a7307e73a588894efd80ff55463ae58801acf667947fd4250a8,chalcone_synthesis,1,LIT_0101_v16,图6.2 alpha-卤代苯乙烯与芳醛合成反式查耳酮,26-06-26 黄酮化合物的合成.md,29,0.95,False,False,not_generic,True,"图6.1 Claisen-Schmidt反应合成查耳酮（两个苯环均可以有任意位点取代基，反应条件为酸或碱） 黄丹等在超声波条件下对查耳酮的合成进行了研究，结果表明该方法操作简单，反应速度快，产率高。在微波辐射下进行羟醛缩合反应，不仅可以提高产品收率，而且可以极大地缩短反应时间。 alpha-卤代苯乙烯在路易斯酸的催化下，与芳香醛室温发生类似羟醛缩合的反应，选择性地生成反式查耳酮(图6.2)。 - 反应条件：1. Lewis acid, rt, 24 h; 2. Et3N, CH2Cl2, 30 min",C=C(I)c1ccc(C)cc1.O=Cc1ccc(C(F)(F)F)cc1>>c1ccccc1C=CC(=C)c2ccccc2,[#6]=[#6](-[#53])-[#6]1:[#6]:[#6]:[#6](-[#6]):[#6]:[#6]:1.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#6](-[#9])(-[#9])-[#9]):[#6]:[#6]:1>>[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]=[#6]-[#6](=[#6])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1
